userid,avg_score,std_score,total_items,distinct_foods,cluster
1703668227,66.85714285714286,18.156825980064074,22,5,3
1703670071,34.611111111111114,29.63531059373139,24,17,0
1704013121,26.083333333333332,28.99673440338767,16,11,1
1704851097,47.142857142857146,31.51277431542556,24,12,1
1704989273,32.833333333333336,22.46256144491689,8,3,1
1705344121,17.0,28.844410203711917,13,7,1
1705758319,20.2,30.002962816658258,14,8,1
1707136084,34.8,25.361387974635775,5,4,1
1707158704,25.333333333333332,42.146569650842686,5,3,1
1707390027,33.108108108108105,23.816175390062323,59,27,0
1707395594,61.291666666666664,27.97433476951867,24,9,1
1707438586,13.0,16.97056274847714,2,2,2
1707484747,6.142857142857143,6.4142698058981855,7,4,2
1707633537,26.333333333333332,39.24623124156849,6,3,1
1707754945,1.0,0.0,2,2,2
1707765132,1.0,0.0,3,2,2
1708194084,24.636363636363637,28.58416599193591,11,10,1
1708231654,22.53846153846154,27.09740265725169,23,11,1
1708734439,33.36363636363637,29.17524301860749,48,19,0
1708984204,74.0,0.0,1,1,3
1709172887,20.5,27.577164466275352,2,2,1
1709245807,25.17142857142857,21.224965480863933,79,11,0
1709271768,15.461538461538462,24.459542734262854,13,8,1
1709291633,1.0,0.0,1,1,2
1709673907,3.5,6.123724356957945,6,5,2
1710383892,35.05882352941177,34.87203497832341,19,11,1
1710471303,33.0,37.322915213043046,3,3,1
1710808741,20.5,35.74446344074375,6,4,1
1710827080,33.733333333333334,28.290499835675952,35,9,1
1712995878,54.25,18.571932227602673,10,4,3
1713845780,8.692307692307692,19.786397814193936,38,16,0
1713853911,22.428571428571427,29.33630937284115,7,7,1
1714111287,33.0,29.061511119888944,29,15,0
1715857982,29.666666666666668,26.764404221527766,5,3,1
1716042877,6.0,7.0710678118654755,4,2,2
1716444939,36.4,39.221167754160504,5,5,1
1717019737,2.25,2.5,6,4,2
1717088610,1.0,0.0,1,1,2
1718024963,42.0,9.848857801796104,9,3,3
1718327524,64.5,13.435028842544403,4,2,3
1718595044,38.0,35.019994288977266,8,4,1
1719791768,14.666666666666666,21.96253494422879,18,7,1
1719932833,14.333333333333334,28.156489106205676,14,10,1
1719984492,16.17391304347826,20.83190772460939,33,7,1
1720347130,21.428571428571427,20.07877344005711,21,13,1
1720861161,19.454545454545453,30.393807753941427,32,10,1
1721341270,17.5,23.33452377915607,2,2,1
1721543354,17.5,23.33452377915607,2,2,1
1721877692,30.0,30.201545214331887,28,16,0
1722285155,13.571428571428571,22.389410762360725,9,6,1
1722380449,6.0,7.0710678118654755,2,2,2
1722443616,1.0,0.0,3,1,2
1722644915,30.428571428571427,33.93060144302948,7,6,1
1722966904,3.3333333333333335,5.245488682206026,12,9,2
1723578624,35.333333333333336,37.90866215875557,8,6,1
1724014608,17.0,2.138089935299395,16,2,2
1726661786,32.2,28.481572990268635,5,2,1
1727753121,20.0,23.37275581282007,19,15,0
1727956793,39.5,33.13105290609803,4,4,1
1729113253,25.8125,27.303769581018177,54,16,0
1729141319,28.692307692307693,26.386185196628357,19,9,1
1729195158,12.0,15.231546211727817,8,6,2
1729236669,43.166666666666664,33.04794496888825,6,4,1
1729893449,10.714285714285714,14.162324264449976,7,6,2
1730619072,34.25,23.90780904502404,8,3,1
1730725386,26.333333333333332,30.826125283596703,11,9,1
1730995475,35.0,34.828149534535996,5,3,1
1731102095,26.09090909090909,28.32474022989283,21,7,1
1731136571,1.0,0.0,1,1,2
1731304279,48.0,0.0,2,1,3
1731436612,37.07692307692308,25.591214437971804,13,13,1
1731519420,32.25,30.412442629073166,16,3,1
1731744671,24.466666666666665,25.616176641862978,40,26,0
1731970463,8.909090909090908,15.076170239517365,11,6,2
1732222093,21.9,25.78737848035137,14,7,1
1732284116,1.0,0.0,4,2,2
1732491019,42.541666666666664,25.200033068761375,36,16,0
1732810886,2.6666666666666665,0.778498944161523,22,2,2
1733061856,39.666666666666664,33.4863156129983,5,2,1
1734161374,18.75,18.023011606510746,46,19,0
1734233868,1.0,0.0,1,1,2
1735639904,33.0,31.11269837220809,2,2,1
1736173519,34.0,11.278297743897348,6,3,2
1736177806,49.07692307692308,34.977282004327556,19,9,1
1736417205,17.0,19.697715603592208,5,3,1
1736626464,25.333333333333332,26.956755492207638,6,5,1
1736991296,1.0,0.0,3,3,2
1737137443,1.0,0.0,1,1,2
1737496638,36.21052631578947,27.33247752190387,27,14,0
1738289352,25.88888888888889,33.553853893571016,13,7,1
1738521377,1.0,0.0,1,1,2
1738713137,10.95,21.079985518820553,40,15,0
1739087860,23.916666666666668,30.660778420211926,16,12,1
1739295506,27.0,0.0,1,1,2
1740072988,24.428571428571427,33.88604043354338,14,11,1
1740328987,34.54545454545455,29.00470181320138,15,11,1
1740826850,21.333333333333332,30.75277765232489,23,18,0
1741083516,51.666666666666664,26.904770332910605,8,5,1
1741109759,27.764705882352942,31.631727370957602,21,13,1
1741299766,23.7,27.154087067041022,14,5,1
1742167169,1.0,0.0,4,4,2
1742246740,33.095238095238095,28.29294039491965,29,20,0
1742279613,11.181818181818182,18.340219092574557,11,7,2
1742288905,25.142857142857142,34.416219874881534,9,6,1
1742665878,30.375,24.790973988618273,62,16,0
1743479057,23.8,14.805404418657398,5,4,2
1743727444,21.0,26.923171114434922,8,8,1
1744105495,15.8,32.537670475926824,5,4,1
1744438977,15.75,17.75199519302924,20,14,0
1745292811,35.0,37.64571688784795,6,6,1
1746074323,40.42857142857143,17.529566859615052,7,3,1
1746254837,1.0,0.0,1,1,2
1747644489,38.5,50.204581464244875,2,2,1
1748110704,3.3333333333333335,4.041451884327381,5,3,2
1748129228,7.5,13.0,4,3,2
1748478607,24.764705882352942,28.232360448084894,27,16,0
1748660244,57.59090909090909,20.2076343209314,22,11,1
1749044584,45.666666666666664,34.59865122611959,18,2,1
1749287349,13.5,18.929694486000912,6,4,2
1749569792,1.0,0.0,2,1,2
1750326148,19.857142857142858,28.812199797010592,11,5,1
1751681854,15.75,21.863730863526637,24,10,1
1751702557,57.5,28.238075162604282,16,4,1
1751903252,25.333333333333332,42.146569650842686,3,3,1
1752006237,29.5,31.39904457145153,11,6,1
1752313722,54.875,23.344852598745252,12,7,1
1752557990,1.0,0.0,2,2,2
1753066450,33.266666666666666,30.28546720474234,19,9,1
1753736913,2.4615384615384617,5.269651864139676,13,5,2
1754023997,13.777777777777779,19.715335260767045,23,7,1
1754524454,15.0,16.209565077447326,9,9,1
1754537994,18.42105263157895,16.324200812405568,39,14,0
1754581752,31.5,38.890872965260115,2,2,1
1755749356,7.0,6.928203230275509,4,3,2
1756020401,35.57142857142857,32.852484141777076,7,6,1
1756203402,26.333333333333332,24.856923918028684,8,5,1
1756257530,43.5,43.1335136523794,2,2,1
1756294800,43.54545454545455,17.06671401508584,27,4,1
1756447146,1.0,0.0,1,1,2
1756591436,27.842105263157894,31.163124857388627,25,16,0
1756648255,41.0,27.88450204944414,29,17,0
1757010688,42.5,44.54772721475249,2,2,1
1757167709,32.857142857142854,34.15371415345907,19,6,1
1757408602,36.0,49.49747468305833,2,2,1
1757598827,38.206896551724135,30.714560658638796,35,17,0
1758180501,21.454545454545453,18.17340714540692,11,9,1
1758358528,36.266666666666666,30.6109438772716,50,9,0
1758463347,28.75,35.08442199419376,6,4,1
1758712785,23.0,0.0,1,1,2
1759610805,11.944444444444445,25.556102580107304,18,10,1
1759707797,38.421052631578945,29.237182926832674,25,16,0
1759874378,51.166666666666664,25.166777041700563,6,6,1
1760477543,14.772727272727273,25.25853334011115,22,12,1
1760480080,19.0,31.27832050052134,7,7,1
1760705992,24.742857142857144,27.223846442522603,51,23,0
1760918762,26.77777777777778,25.198103985110556,9,9,1
1761080490,33.588235294117645,28.085494635356806,70,18,0
1761458679,24.02127659574468,28.970366690136355,75,42,0
1761721041,26.735294117647058,24.315238797709988,62,21,0
1761733045,23.571428571428573,26.469209425652434,15,5,1
1761744319,1.0,0.0,3,2,2
1761822062,16.285714285714285,22.470085934521077,9,7,1
1762367201,1.0,0.0,2,2,2
1762431373,27.344827586206897,27.69254136569341,31,24,0
1762596375,35.0,29.650042158486052,25,11,1
1762666587,53.166666666666664,28.077274321652613,24,10,1
1762671353,7.894736842105263,12.51618834790504,23,16,0
1762774219,36.57142857142857,35.41589635016618,7,5,1
1763154448,5.866666666666666,18.848518951542765,15,6,2
1763170352,78.0,5.656854249492381,2,2,3
1764248697,21.75,28.324018076537094,6,4,1
1764342543,30.45,30.46045754226634,30,14,0
1764369576,33.92307692307692,29.093130742672855,31,5,1
1764509101,1.0,0.0,1,1,2
1765563802,26.545454545454547,32.858373777056094,11,8,1
1765745103,22.0,36.373066958946424,3,3,1
1766112213,26.0,25.802669973818173,19,13,1
1766569943,1.5555555555555556,1.6666666666666667,15,7,2
1767132240,34.94444444444444,34.29023565736912,30,15,0
1767494879,32.53333333333333,29.213173805828145,25,12,1
1767572551,40.0,48.08326112068523,2,2,1
1768137682,18.0,24.0083318870762,15,8,1
1768799261,30.0,33.71943060017473,5,3,1
1769915719,25.043478260869566,29.27064657618861,27,18,0
1770111942,17.266666666666666,27.92200020124087,15,5,1
1770794182,27.64,31.609439518388594,25,23,0
1770806444,18.0,0.0,1,1,2
1770837655,43.583333333333336,24.549712947346276,34,20,0
1771140167,18.0,29.444863728670914,3,3,1
1771753206,13.7,19.542396556151825,30,16,0
1771841771,52.285714285714285,22.55152829790985,7,7,1
1772094621,12.0,19.643489167321235,24,8,1
1772159943,39.625,32.463775799041535,38,16,0
1772255392,22.454545454545453,32.57718108235774,13,10,1
1772892767,19.142857142857142,19.378559580850464,25,17,0
1773000929,22.36842105263158,27.32156357636418,31,17,0
1773995277,32.06666666666667,33.92784771503658,36,13,0
1774498833,34.9,30.330762806329037,41,16,0
1774621047,35.333333333333336,37.908662158755575,10,6,1
1774657899,39.0,32.90896534380867,3,2,1
1775035361,31.428571428571427,28.642932503805934,16,10,1
1775571362,17.125,26.068819177963036,32,13,0
1775714666,42.333333333333336,31.25166662222459,23,12,1
1776175119,49.44444444444444,31.73370097826249,9,7,1
1776520403,1.0,0.0,4,1,2
1777005762,1.0,0.0,1,1,2
1777337616,15.2,25.119713374160938,25,15,0
1777469845,14.0,11.269427669584644,5,3,2
1777973567,62.0625,21.61317113860589,20,11,1
1778437913,13.16,17.992313173500882,39,11,0
1779193084,34.333333333333336,28.633313930920863,8,6,1
1779844082,15.0,19.86957473123167,10,6,1
1779962140,26.5,9.192388155425117,2,2,2
1780245934,37.0,0.0,1,1,3
1780810815,1.0,0.0,1,1,2
1780902358,1.0,0.0,1,1,2
1780990172,2.5,4.09878030638384,16,10,2
1781250602,33.5,23.33452377915607,2,2,1
1782121287,45.76315789473684,27.890165088738684,122,6,0
1782281423,24.25,24.611825114848166,58,18,0
1782517876,37.333333333333336,35.52933060632206,5,3,1
1782663902,39.0,27.448653362753,45,10,0
1782989146,28.77777777777778,23.413552580598367,11,4,1
1783038656,21.294117647058822,28.593628455222227,25,12,1
1783654364,16.916666666666668,23.118109128926825,12,10,1
1784346157,9.090909090909092,12.8097973868016,19,8,2
1785144493,21.5,18.193405398660254,8,3,1
1785176097,74.0,0.0,1,1,3
1785575695,45.72727272727273,28.38341385066606,17,10,1
1785779981,25.333333333333332,42.146569650842686,3,3,1
1786282537,45.86363636363637,33.10631568942909,22,18,0
1786836995,1.0,0.0,1,1,2
1788197742,19.666666666666668,19.008769905844336,5,3,1
1788232548,31.73076923076923,30.200076413555898,58,18,0
1788556974,21.058823529411764,23.988201756893158,27,13,0
1788613180,23.0,0.0,1,1,2
1788617153,13.642857142857142,17.908344178309484,30,9,1
1788633875,26.666666666666668,19.89639833403691,6,3,1
1789012979,1.0,0.0,7,3,2
1789023360,1.0,0.0,2,1,2
1789541001,22.444444444444443,25.454046765338237,22,13,1
1789576415,38.0,0.0,1,1,3
1789856906,42.19047619047619,22.34193153605804,39,5,1
1789921864,74.0,0.0,1,1,3
1790166826,7.545454545454546,9.081449623971235,13,3,2
1790706309,20.642857142857142,27.034471279509745,16,9,1
1791059674,45.7,33.54615394414752,14,9,1
1791420084,53.095238095238095,31.10290141113006,27,5,1
1791623539,32.5,31.013437947659614,10,8,1
1791646805,35.25,29.01005572785639,4,3,1
1791688169,2.2,2.6832815729997477,5,5,2
1792544182,1.0,0.0,1,1,2
1792704993,1.0,0.0,6,1,2
1793243063,32.166666666666664,25.214413867204343,10,6,1
1793723686,42.81818181818182,31.58106452233104,17,10,1
1793739345,24.692307692307693,20.233572000451034,31,12,0
1794042445,13.75,25.5,4,4,1
1794612566,50.0,28.128277586798664,8,6,1
1794765938,47.629629629629626,26.499852173968165,69,16,0
1795612032,43.36363636363637,31.528630567383445,15,9,1
1795849844,24.875,29.07840386659095,8,7,1
1796501752,62.0,0.0,1,1,3
1796957667,21.842105263157894,26.43285656967004,31,18,0
1797015841,36.57142857142857,29.72104741325008,18,13,1
1797092362,40.857142857142854,37.56518144695773,19,6,1
1797572483,10.23076923076923,11.938410322385515,13,10,2
1797916446,30.0625,34.4160209786082,22,9,1
1798068850,26.4,16.195678435928517,9,4,1
1798643101,19.25,36.5,4,4,1
1798737591,1.0,0.0,10,6,2
1799256552,42.36363636363637,27.92229477415038,29,5,1
1799654253,32.857142857142854,31.637664245986922,40,21,0
1799857787,17.0,23.515952032609693,3,3,1
1800043327,12.157894736842104,21.756897138595274,25,13,0
1800409110,21.76,25.425184365113264,31,16,0
1800657370,37.35294117647059,29.141768083951657,31,15,0
1802296080,74.0,0.0,1,1,3
1802854769,43.9,24.700202428320296,16,9,1
1802948196,74.0,0.0,2,1,3
1803033125,8.6,16.994116628998402,7,4,2
1804300572,46.888888888888886,30.485424568326273,13,7,1
1804958433,40.04761904761905,31.905291395748435,41,15,0
1804981024,44.9375,25.859798271963893,44,6,1
1804995676,28.57894736842105,22.391257692515435,37,10,0
1805861726,53.774193548387096,24.67348060491852,43,15,0
1806008177,1.0,0.0,2,2,2
1806356921,38.25,34.09126406741595,10,6,1
1806729206,1.0,0.0,1,1,2
1807322241,11.5,15.986207290330364,28,12,0
1807889184,5.5,6.252999280345393,9,6,2
1808772077,23.0,24.535688292770594,6,4,1
1808799766,25.0,30.528675044947494,19,6,1
1809120865,27.666666666666668,30.787698077985247,24,11,1
1809207802,13.142857142857142,27.082765561814224,7,7,1
1809459537,1.0,0.0,1,1,2
1810265198,1.0,0.0,5,1,2
1810290124,74.0,0.0,1,1,3
1811085656,26.764705882352942,35.9592293642479,17,6,1
1811334199,33.54545454545455,31.01084854164309,21,9,1
1812913528,12.95,20.98990985663049,26,14,0
1813318162,33.4375,30.013260958005436,32,15,0
1813356790,8.3,23.08462691922917,12,10,1
1813375275,1.0,0.0,1,1,2
1813465699,5.25,8.5,4,4,2
1815203743,20.0,23.731835158706122,6,5,1
1815207140,1.0,0.0,2,2,2
1815257025,14.333333333333334,23.094010767585033,5,3,1
1815314250,15.88888888888889,18.73128695821809,11,8,1
1815691876,24.75,20.56493779875511,10,4,1
1815767415,53.5625,26.603179634522387,16,13,1
1816136073,28.5,19.091883092036785,2,2,1
1816686378,28.363636363636363,29.99757565961865,13,11,1
1817296048,50.166666666666664,38.85056842141009,12,5,1
1817540419,26.4,31.08927238040249,19,12,1
1817678404,74.0,0.0,1,1,3
1817697842,27.130434782608695,28.173656857274715,33,12,0
1817775388,6.714285714285714,14.525460784051258,16,5,2
1817862576,23.77777777777778,14.897799986724364,15,6,1
1818093415,22.79310344827586,21.589314999959765,53,18,0
1818353359,15.25,14.894324727590341,16,9,1
1818543836,17.74074074074074,23.094442542596184,33,25,0
1819044887,19.625,29.693714261888267,26,10,1
1819288794,13.4,17.896927110540513,7,5,2
1819476244,15.333333333333334,24.826061575153908,5,3,1
1819705007,1.0,0.0,1,1,2
1820056402,15.947368421052632,25.149494548069786,27,17,0
1820528357,35.59090909090909,21.91033478892485,38,15,0
1820758393,52.333333333333336,24.006943440041116,9,3,1
1821320132,38.3448275862069,31.836946037660805,41,26,0
1821477306,19.571428571428573,21.926174834137004,29,14,0
1822028276,13.0,8.342661445845684,11,5,2
1823769143,1.75,1.5,4,4,2
1823810454,6.0,14.142135623730951,8,3,2
1824298461,18.103448275862068,22.74445745291776,43,19,0
1824448667,42.08695652173913,31.65138664703084,25,18,0
1825001035,27.4,35.02760815889851,14,5,1
1825410423,30.153846153846153,19.269345923193455,21,6,1
1825928466,2.0,2.449489742783178,6,6,2
1826065811,53.47222222222222,27.806973545817208,40,11,0
1826351120,47.095238095238095,30.49246589225732,33,14,0
1826578898,26.0,30.854497241083024,13,4,1
1826735148,9.266666666666667,22.20832104886643,17,12,1
1826792450,6.4,17.07629936490925,10,3,2
1827058994,1.0,0.0,1,1,2
1827382798,23.63157894736842,26.221726628283292,27,15,0
1827514406,1.0,0.0,18,8,2
1827628469,13.166666666666666,19.98416039433898,12,5,1
1827758123,1.0,0.0,2,1,2
1827850028,21.454545454545453,26.15096035086909,13,9,1
1828164879,54.166666666666664,33.15482505220657,24,7,1
1828733904,4.333333333333333,5.773502691896258,5,3,2
1828786702,54.6,31.35761470520358,5,4,1
1828804471,42.0,17.795130420052185,7,5,1
1828984355,19.083333333333332,29.571049519707103,12,8,1
1829127481,17.846153846153847,32.01261770470657,21,4,1
1829230899,43.18181818181818,34.72986663325439,11,6,1
1829344919,1.0,0.0,4,3,2
1829622022,29.28205128205128,25.503300836876946,105,17,0
1829723193,13.166666666666666,29.802125203862,6,6,1
1829791986,21.857142857142858,35.62035266262146,11,3,1
1829820508,49.642857142857146,32.30052903319349,32,6,1
1829986311,25.45,27.475299912160338,32,12,0
1829997442,27.23076923076923,29.499022148069717,23,10,1
1830034822,37.06666666666667,33.3390947401881,23,12,1
1830110508,12.0,15.556349186104045,2,2,2
1830769973,32.75,37.473323845103465,4,4,1
1830923215,34.791666666666664,31.596613971955186,44,16,0
1831009880,36.65217391304348,25.827414426697448,43,17,0
1831817213,31.75,33.797189232242374,4,3,1
1832505813,26.0,33.53605025441527,12,8,1
1833803922,1.0,0.0,5,4,2
1834041664,12.5,13.279056191361393,8,3,2
1834371700,16.0,17.158088471621774,15,11,1
1834426089,16.0,0.0,1,1,2
1835205935,34.095238095238095,31.766184476428325,35,16,0
1835438013,4.666666666666667,5.715476066494082,6,6,2
1835829010,10.23076923076923,18.543434804775902,15,9,1
1835891871,22.066666666666666,26.440477502774275,36,28,0
1836196736,21.5,24.76984970776881,22,9,1
1837039812,24.142857142857142,24.58848117703504,20,11,1
1838295429,1.0,0.0,6,3,2
1838561558,1.0,0.0,2,2,2
1838624529,40.0,48.08326112068523,2,2,1
1839121417,23.333333333333332,29.670411748631555,3,3,1
1839135025,1.0,0.0,1,1,2
1839882145,31.542857142857144,34.28114115159328,41,29,0
1840531536,32.6,31.87430671514956,17,10,1
1840532582,22.0,0.0,1,1,2
1840625697,22.666666666666668,17.039170558842745,5,3,1
1840984254,53.4,24.111776744524192,16,6,1
1841223559,37.578947368421055,23.8171641876509,33,15,0
1841266577,23.285714285714285,30.008464414360436,44,18,0
1841400483,33.42857142857143,25.218096299133702,7,4,1
1841593441,2.9166666666666665,6.639528095680697,14,4,2
1841704439,15.333333333333334,12.423096769056148,3,3,2
1841755031,11.666666666666666,21.581582562044723,20,14,0
1842188369,1.0,0.0,1,1,2
1842331857,34.0,29.467496217584102,25,18,0
1842406553,19.625,31.153708790905963,12,8,1
1842872666,26.0,19.79898987322333,2,2,1
1843251283,27.333333333333332,32.17866788210268,14,5,1
1843745545,29.5,34.66506406552087,6,4,1
1844436110,37.5,51.61879502661797,4,2,1
1845081510,23.0,0.0,1,1,2
1845133264,10.428571428571429,15.219998411575201,22,9,2
1845137723,23.333333333333332,30.309514457784815,10,4,1
1845159623,13.25,11.93257573352726,18,5,2
1845672482,42.92307692307692,28.066770205059036,13,9,1
1845689378,1.0,0.0,5,3,2
1845865194,34.09090909090909,29.82474059426421,22,17,0
1846101717,27.85,29.162475889402806,24,17,0
1846181259,59.0,0.0,1,1,3
1846536845,48.229166666666664,26.177170160058413,134,14,0
1847576619,27.047619047619047,26.84674317394233,33,19,0
1847736080,11.1875,18.60902558795955,20,13,1
1848268736,32.916666666666664,31.65282791713112,16,8,1
1848961677,18.4,31.667017541915754,7,5,1
1849137676,40.5,13.435028842544403,2,2,3
1849233753,22.333333333333332,29.98585525129332,16,9,1
1849240772,24.272727272727273,28.761400901523935,15,9,1
1851174071,19.526315789473685,27.737596669607985,19,17,0
1851861885,15.0,19.79898987322333,2,2,2
1851868760,38.7037037037037,34.80253617506236,37,15,0
1852073446,17.53846153846154,22.16835351206529,23,8,1
1852827536,31.571428571428573,26.781656835549644,65,15,0
1853088260,53.0,0.0,1,1,3
1853115522,68.0,4.09878030638384,18,3,3
1853367959,58.0,18.475208614068023,4,2,3
1853433328,39.5,24.750291373576253,22,12,1
1853655997,30.2,39.98374669787713,5,3,1
1853790648,7.071428571428571,14.573233027681978,20,9,2
1854522061,7.027777777777778,12.204182213162154,44,11,0
1855671394,25.857142857142858,27.61297141700238,11,7,1
1855833808,27.74074074074074,31.759423304918005,29,18,0
1856208530,27.4,31.487726546655022,64,22,0
1856840213,16.833333333333332,26.407700897023705,6,6,1
1857037546,22.0,32.7414110874898,12,10,1
1858032727,43.22727272727273,30.698118165035115,32,18,0
1858037039,21.6,21.372880011828073,7,5,1
1858082526,38.23809523809524,28.512987850986015,27,16,0
1858336135,37.5,51.61879502661797,2,2,1
1859109148,3.0,4.216370213557839,14,5,2
1859517670,10.5,13.435028842544403,2,2,2
1859936757,3.090909090909091,6.934760925288563,11,6,2
1860258365,21.692307692307693,24.75676545709144,19,12,1
1860342065,13.725,14.248684149773268,70,26,0
1861553291,27.352941176470587,29.216735735855632,27,14,0
1861962316,29.22222222222222,35.43225147297931,9,4,1
1861978356,9.875,13.032240241581096,10,8,2
1862297522,1.7,3.130495168499705,28,10,2
1862325633,53.18518518518518,28.00554483152473,41,23,0
1862559487,17.75,11.644025649805712,6,4,2
1862778743,20.666666666666668,22.096756926451146,8,6,1
1863092221,41.42857142857143,29.415739227252377,15,6,1
1864164031,57.9375,29.256267134866448,16,5,1
1864488754,41.875,32.41373165804888,22,12,1
1864651667,19.375,28.779332862316316,30,12,0
1865019389,1.0,0.0,1,1,2
1866070757,34.90909090909091,28.647129152115898,30,14,0
1866228839,7.166666666666667,19.979699842517693,24,4,2
1866395001,26.166666666666668,25.788768990795315,20,10,1
1866849796,74.0,0.0,2,2,3
1867428863,49.8,34.295772334210525,5,4,1
1867532379,11.88888888888889,23.597904803416576,13,6,1
1867721640,12.125,15.670149055722842,10,8,2
1869656729,29.428571428571427,30.727140167238844,39,16,0
1870457419,38.6551724137931,26.93016877310247,39,25,0
1870458371,56.22222222222222,31.308057180930987,9,2,1
1870702661,72.57142857142857,3.7796447300922735,11,6,3
1870973955,32.0,43.840620433565945,4,2,1
1870977452,30.533333333333335,24.409909425496025,50,17,0
1871045258,30.0,19.356308187943966,4,3,1
1871119890,15.142857142857142,21.35724392640277,14,11,1
1871582823,40.6,27.763285108214408,5,4,1
1871698665,3.0,2.8284271247461903,2,2,2
1872815513,20.823529411764707,19.739665948660477,27,13,0
1873036945,17.0,0.0,1,1,2
1873516857,40.88,32.48502218972101,57,21,0
1873931646,48.333333333333336,31.994791242742416,17,14,1
1873978130,74.0,0.0,1,1,3
1874562071,13.692307692307692,26.64077268456696,15,8,1
1874790259,42.5,44.54772721475249,2,2,1
1874799284,10.555555555555555,14.94248231646194,13,6,2
1874891527,1.0,0.0,1,1,2
1875284317,19.6,23.205363364724302,10,10,1
1876543673,38.392857142857146,25.391966210830304,106,22,0
1876559610,25.333333333333332,24.515301344262525,9,9,1
1876842293,13.909090909090908,23.27425421127193,15,6,1
1877187810,2.7333333333333334,4.574255078568479,15,8,2
1877214006,39.0,49.49747468305833,4,2,1
1877244164,22.444444444444443,27.82555368556925,20,12,1
1877517537,22.238095238095237,26.905212807009654,29,17,0
1877580230,14.588235294117647,21.441953104630567,29,12,0
1877929558,40.1,25.392256037356482,24,10,1
1878181389,15.285714285714286,24.56769074559977,9,7,1
1878277182,74.0,0.0,2,2,3
1878817168,1.0,0.0,2,2,2
1879617300,74.0,0.0,1,1,3
1880181149,7.0,12.0,4,3,2
1880582428,74.0,0.0,1,1,3
1880656506,49.0,0.0,1,1,3
1880686558,5.833333333333333,10.438710009702667,6,6,2
1880867220,6.846153846153846,10.270071030638444,13,10,2
1881098298,47.666666666666664,21.416504538945347,10,6,1
1882046283,24.904761904761905,29.847788463979644,27,19,0
1882451557,1.0,0.0,2,2,2
1882585676,43.888888888888886,30.386857539257186,9,5,1
1883448125,56.5,27.013464656116824,14,9,1
1883456314,36.5625,30.192645351696715,32,10,1
1883956323,27.333333333333332,22.854612955229264,3,3,1
1884113857,19.5,20.572365498945963,54,12,0
1884164525,49.666666666666664,42.146569650842686,3,2,1
1884420634,43.2,23.06742036624254,69,18,0
1884518612,46.888888888888886,30.868448472689895,11,8,1
1884741071,10.846153846153847,20.872015370850647,17,9,1
1884901473,25.333333333333332,42.146569650842686,3,2,1
1885041235,74.0,0.0,1,1,3
1885149652,74.0,0.0,6,3,3
1885430702,74.0,0.0,5,3,3
1885687910,19.764705882352942,15.49810235062952,17,12,1
1886162249,30.0,34.65833233148993,6,6,1
1886358012,14.2,23.2082360859722,16,9,1
1886911380,24.904761904761905,25.23470776907227,35,16,0
1887195944,1.0,0.0,1,1,2
1887516199,6.5,7.7781745930520225,2,2,2
1887776248,22.714285714285715,27.426959278018685,13,3,1
1888491097,38.09090909090909,28.67561523474098,13,10,1
1888570066,53.8,27.2176413379264,22,20,0
1888955691,17.692307692307693,26.119547645982866,19,11,1
1889631054,4.25,8.048957341526558,8,6,2
1889838731,23.65,28.55884967460773,28,17,0
1890501120,74.0,0.0,4,2,3
1891005323,19.61111111111111,23.96354802584392,22,15,0
1891097472,19.03846153846154,28.77565744754516,46,20,0
1891201999,24.666666666666668,24.99333244420733,8,3,1
1893184311,52.0,0.0,1,1,3
1893260090,20.0,26.870057685088806,4,2,1
1893438955,8.352941176470589,18.671305446026626,21,7,1
1893788529,31.294117647058822,21.55157971554044,17,5,1
1893830594,33.8125,31.13672804475983,26,11,1
1894308502,18.90909090909091,29.03602777741661,15,8,1
1894687805,25.166666666666668,25.834882938975905,26,14,0
1895082746,28.166666666666668,31.674002340127846,18,11,1
1895281036,5.928571428571429,18.441025691957282,18,10,1
1895840359,38.77777777777778,24.933801243381332,11,8,1
1896359611,10.357142857142858,19.971545692876088,52,6,0
1896490633,43.0,0.0,1,1,3
1897034079,19.294117647058822,27.999474784990056,19,12,1
1897139021,23.56,19.887349412796734,73,8,0
1897740041,38.10526315789474,29.41634983180103,29,16,0
1897962539,32.0,43.840620433565945,4,2,1
1898064503,59.4,32.64659247149693,5,3,1
1898443662,54.57142857142857,27.060778153735974,13,5,1
1898534715,8.333333333333334,12.822801660489118,18,10,2
1898745340,1.0,0.0,5,3,2
1898869379,1.0,0.0,2,2,2
1899248859,14.526315789473685,18.59620158662226,19,13,1
1899386120,1.0,0.0,1,1,2
1899568511,21.923076923076923,27.548325836795534,21,7,1
1899648609,19.5,20.38381711063951,6,5,1
1899677072,9.0,9.879271228182775,8,6,2
1900089899,41.166666666666664,35.35491050716572,16,10,1
1900243195,16.0,25.697541445897826,14,11,1
1900312047,17.0,24.78709341572747,10,2,1
1900591204,5.0,8.246211251235321,9,6,2
1900771765,3.0,0.0,1,1,2
1900856417,11.0,22.55363976538303,10,7,1
1900877620,20.846153846153847,29.177177593243872,13,9,1
1901176232,17.714285714285715,25.58459357839066,11,6,1
1901896719,23.0,0.0,1,1,2
1902379196,10.333333333333334,19.293472866181848,25,12,1
1903546269,28.3,26.352524652403908,24,8,1
1903604067,36.3,34.105255035736526,22,16,0
